Axie_ID,Axie_Class,Plant,Beast,Bug,Bird,Reptile,Aquatic,Breed_Count,Level,Current_Price_Usd
6476347,Aquatic,0,1,0,0,0,5,5,9,19.33361
11804469,Beast,1,3,1,0,0,1,4,1,19.33361
11791378,Reptile,2,0,0,1,3,0,5,1,19.33361
11790431,Reptile,3,0,0,0,3,0,5,8,19.33361
9573031,Reptile,1,0,0,0,5,0,5,1,19.33361
2771395,Beast,0,6,0,0,0,0,4,6,19.33361
1910473,Beast,0,4,0,1,0,1,4,1,19.33361
8413805,Aquatic,0,1,0,1,1,3,4,1,19.33361
11602937,Dusk,4,0,1,0,0,1,5,1,19.33361
11892238,Mech,2,2,1,0,1,0,4,9,19.33361
7703093,Dusk,1,0,0,2,2,1,5,1,19.33361
11669923,Aquatic,0,1,1,1,1,2,5,1,19.33361
11448721,Aquatic,0,0,0,0,0,6,4,2,19.33361
1201672,Beast,0,6,0,0,0,0,4,2,19.33361
8169581,Bug,0,0,6,0,0,0,4,1,19.33361
11703410,Bug,1,2,1,2,0,0,4,9,19.33361
11796879,Bug,2,0,0,0,4,0,4,6,19.33361
11613717,Bug,1,0,0,0,5,0,4,1,19.33361
6278464,Plant,6,0,0,0,0,0,4,1,19.33361
11883239,Plant,1,0,0,1,1,3,4,8,19.33361
10363542,Plant,4,0,1,1,0,0,4,4,19.33361
6867486,Plant,4,0,0,0,2,0,4,9,19.33361
11884615,Plant,1,4,0,0,1,0,4,1,19.33361
11836464,Plant,1,3,0,1,0,1,4,9,19.33361
9581803,Plant,6,0,0,0,0,0,4,1,19.33361
860862,Plant,6,0,0,0,0,0,4,6,19.33361
9272381,Plant,3,1,2,0,0,0,4,1,19.33361
8989551,Plant,5,0,1,0,0,0,4,1,19.33361
11831144,Plant,2,1,3,0,0,0,4,6,19.33361
572454,Plant,6,0,0,0,0,0,4,1,19.33361
10274017,Plant,4,1,0,1,0,0,4,5,19.33361
11686004,Plant,0,2,1,0,3,0,4,1,19.33361
11837113,Bug,1,2,0,0,1,2,5,3,19.33361
11511069,Beast,0,6,0,0,0,0,6,6,19.33361
11817288,Bug,2,3,1,0,0,0,4,15,19.33361
11881645,Bug,0,1,1,0,1,3,4,1,19.33361
11762232,Bug,2,1,1,0,0,2,4,1,19.33361
11588084,Beast,0,2,1,3,0,0,4,2,19.33361
11546825,Beast,0,6,0,0,0,0,4,7,19.33361
11793750,Beast,2,3,0,0,1,0,5,2,19.33361
11770387,Beast,1,2,0,1,0,2,5,1,19.33361
293657,Beast,0,6,0,0,0,0,5,7,19.33361
11583483,Beast,0,3,1,2,0,0,5,9,19.33361
11564422,Beast,1,4,0,0,0,1,5,1,19.33361
11666580,Beast,0,1,1,1,2,1,5,4,19.33361
7484771,Aquatic,0,0,0,0,0,6,4,3,19.33361
11894516,Beast,0,3,1,0,1,1,4,8,19.33361
11510722,Aquatic,0,0,1,2,0,3,4,1,19.33361
8985505,Aquatic,0,1,0,0,1,4,4,1,19.33361
1153790,Aquatic,0,0,0,1,0,5,4,9,19.33361
4755813,Aquatic,0,1,0,0,0,5,4,1,19.33361
8808296,Aquatic,0,0,0,0,0,6,4,14,19.33361
6667529,Aquatic,0,1,1,1,0,3,4,9,19.33361
11896701,Dusk,0,0,1,0,4,1,6,3,19.33361
7351872,Beast,1,4,0,0,1,0,6,4,19.33361
11843103,Bug,1,1,2,1,1,0,4,1,19.33361
11858909,Bug,0,1,1,0,1,3,4,1,19.33361
623851,Beast,0,6,0,0,0,0,4,6,19.33361
11574406,Beast,0,3,0,3,0,0,4,8,19.33361
11721732,Mech,0,1,0,3,1,1,4,4,19.33361
11655131,Dusk,3,0,0,2,1,0,5,4,19.33361
11743218,Reptile,2,1,0,1,2,0,4,1,19.33361
11460814,Reptile,1,0,0,0,5,0,4,15,19.33361
11834471,Reptile,3,1,1,0,1,0,4,9,19.33361
2545381,Reptile,0,0,0,0,6,0,4,1,19.33361
11729090,Reptile,1,0,0,0,5,0,4,1,19.33361
11868130,Reptile,2,1,0,0,2,1,4,2,19.33361
11809716,Reptile,4,0,0,0,2,0,4,1,19.33361
11613190,Reptile,1,0,0,0,5,0,4,1,19.33361
271621,Reptile,0,0,0,0,6,0,4,1,19.33361
6591729,Reptile,0,0,5,0,1,0,4,1,19.33361
11754309,Reptile,0,2,0,1,3,0,4,4,19.33361
11499393,Bird,0,0,1,3,1,1,4,1,19.33361
697352,Bird,0,0,0,6,0,0,4,3,19.33361
11851972,Bird,2,0,1,2,1,0,4,2,19.33361
10918000,Bird,0,1,0,3,1,1,4,5,19.33361
10547899,Aquatic,0,0,0,0,0,6,4,6,19.33361
11714517,Reptile,1,1,1,2,0,1,4,8,19.33361
11147891,Dawn,0,0,0,2,0,4,4,3,19.33361
11847608,Reptile,2,1,0,0,3,0,4,1,19.33361
11805705,Bird,2,2,1,0,0,1,4,11,19.33361
8993938,Bird,0,1,0,5,0,0,6,10,19.33361
11820013,Mech,1,2,1,0,2,0,4,8,19.33361
11918801,Mech,0,0,1,0,0,5,4,10,19.33361
11786431,Dusk,2,0,0,0,4,0,4,10,19.33361
11578049,Dusk,0,0,0,0,6,0,4,6,19.33361
9198014,Bird,0,1,0,5,0,0,4,4,19.33361
11382800,Mech,0,4,1,0,0,1,4,1,19.33361
11679002,Dusk,2,1,2,0,0,1,4,1,19.33361
9660859,Dusk,0,1,3,1,0,1,4,4,19.33361
11903267,Mech,0,2,0,0,4,0,4,4,19.33361
1684499,Plant,6,0,0,0,0,0,5,1,19.33361
10528811,Dusk,1,0,0,3,2,0,4,2,19.33361
10960132,Mech,0,3,1,1,0,1,4,1,19.33361
10722398,Bird,0,0,0,6,0,0,4,1,19.33361
10705656,Mech,0,3,1,1,0,1,4,1,19.3440606
11641048,Beast,0,0,1,4,1,0,5,1,19.34492802744709
11742678,Bug,0,0,1,1,1,3,4,1,19.34995267005208
11771459,Plant,0,1,2,2,0,1,4,1,19.35575402309028
10263867,Dusk,0,0,1,0,3,2,4,9,19.365223065
9423158,Bird,0,0,0,6,0,0,4,6,19.4119895
9615969,Plant,4,0,1,0,1,0,6,1,19.41555886558493
9625084,Plant,6,0,0,0,0,0,4,1,19.41855252704327
9483047,Dusk,1,0,1,1,2,1,4,6,19.4261239365
1194665,Aquatic,0,0,1,0,0,5,4,8,19.438116
6665408,Dusk,6,0,0,0,0,0,4,1,19.438116
11611619,Reptile,0,0,0,0,6,0,4,1,19.438116
6374384,Aquatic,0,1,0,1,0,4,4,9,19.4642425
11659411,Beast,0,1,2,2,1,0,4,9,19.4642425
11891300,Aquatic,0,0,0,0,0,6,4,9,19.4642425
11570797,Beast,0,6,0,0,0,0,4,1,19.4642425
11844138,Beast,0,3,1,1,0,1,4,3,19.488069868
11671565,Dusk,0,0,0,2,0,4,4,1,19.48938878499278
11617277,Bird,0,0,2,3,1,0,4,1,19.50761249
9749952,Plant,4,0,1,0,1,0,4,1,19.51768877764423
11514140,Beast,0,6,0,0,0,0,6,1,19.542622
11217855,Mech,0,2,1,0,1,2,4,7,19.542622
11455447,Beast,0,6,0,0,0,0,4,4,19.542622
11459599,Beast,0,6,0,0,0,0,6,1,19.542622
1247099,Beast,0,5,0,0,1,0,4,10,19.56584555555555
8463583,Reptile,0,0,1,0,4,1,4,4,19.56613585
10952743,Dusk,0,0,1,1,3,1,4,6,19.5687485
11790988,Reptile,0,1,1,0,4,0,4,9,19.5687485
11841564,Bug,2,1,2,0,0,1,4,1,19.5687485
11508988,Beast,0,4,0,1,1,0,4,1,19.5687485
8454084,Bird,0,1,0,5,0,0,6,10,19.5687485
10811591,Bug,0,0,4,1,0,1,4,6,19.5687485
3080643,Dusk,0,0,2,2,1,1,4,1,19.5687485
9894308,Plant,4,0,1,0,1,0,4,1,19.5781377109375
11819780,Dawn,1,0,1,0,3,1,4,1,19.59226235
11675161,Aquatic,0,1,4,0,0,1,5,1,19.59226235
11479371,Beast,0,6,0,0,0,0,5,1,19.5946137088735
11684410,Aquatic,0,1,0,2,0,3,4,8,19.59487238735
424209,Beast,0,6,0,0,0,0,4,1,19.594874738735
11583752,Reptile,0,0,0,0,6,0,4,1,19.59487499973874
8783835,Bug,1,0,4,1,0,0,4,1,19.59487499999998
335054,Dusk,5,0,1,0,0,0,4,1,19.59487499999998
1877460,Reptile,1,0,0,0,4,1,4,1,19.59487499999998
11417975,Mech,1,5,0,0,0,0,4,5,19.59487499999998
9061045,Plant,5,0,1,0,0,0,4,1,19.59487499999998
11695597,Beast,0,0,3,2,0,1,4,1,19.594875
11623761,Beast,0,3,0,2,0,1,4,4,19.594875
1106453,Beast,0,6,0,0,0,0,4,1,19.594875
11480879,Beast,0,5,0,0,0,1,4,1,19.594875
11664741,Beast,0,5,0,0,1,0,4,6,19.594875
11586903,Dusk,1,0,0,0,5,0,5,1,19.594875
11555308,Beast,0,6,0,0,0,0,4,5,19.594875
11760254,Dawn,0,2,1,0,2,1,5,6,19.594875
3996467,Bug,0,0,6,0,0,0,4,1,19.594875
4733900,Bug,2,1,1,0,2,0,4,1,19.594875
11597707,Bug,0,1,4,0,1,0,4,4,19.594875
8668068,Bug,0,0,5,0,1,0,4,4,19.594875
11679584,Bug,0,1,1,2,1,1,4,8,19.594875
4744721,Bug,1,0,3,0,2,0,4,6,19.594875
11633391,Bug,1,0,0,2,2,1,4,2,19.594875
11647149,Bug,0,2,2,1,1,0,4,10,19.594875
11660734,Bug,0,2,0,3,1,0,4,7,19.594875
11841565,Bug,3,1,1,0,0,1,4,8,19.594875
4964182,Bug,0,0,6,0,0,0,4,6,19.594875
11595801,Bug,1,0,4,1,0,0,4,1,19.594875
11785781,Dusk,1,1,0,0,4,0,4,9,19.594875
8796569,Dusk,0,0,3,0,2,1,5,3,19.594875
25631,Plant,1,0,2,2,1,0,7,4,19.594875
11613248,Dusk,5,0,1,0,0,0,4,10,19.594875
11785853,Beast,1,1,2,1,0,1,4,1,19.594875
833523,Beast,0,6,0,0,0,0,4,1,19.594875
7663282,Beast,0,4,0,1,0,1,4,11,19.594875
9678802,Beast,0,6,0,0,0,0,4,1,19.594875
11767568,Beast,0,1,3,0,0,2,4,6,19.594875
11807461,Beast,0,2,0,1,1,2,4,11,19.594875
8142833,Beast,0,4,0,2,0,0,4,1,19.594875
11669762,Beast,1,1,3,1,0,0,4,7,19.594875
11931974,Beast,0,5,1,0,0,0,4,8,19.594875
6212474,Beast,0,6,0,0,0,0,4,1,19.594875
11875594,Reptile,0,0,1,0,5,0,5,3,19.594875
11875596,Reptile,0,0,1,0,5,0,5,4,19.594875
11721657,Dusk,0,1,1,2,1,1,5,2,19.594875
11741062,Dusk,0,4,0,2,0,0,4,11,19.594875
8184177,Dusk,0,0,0,0,0,6,4,1,19.594875
11467715,Dusk,0,0,0,0,6,0,4,10,19.594875
11694508,Bug,0,1,3,0,1,1,5,2,19.594875
307555,Bug,0,0,5,0,1,0,5,1,19.594875
9061036,Dusk,1,0,0,3,2,0,5,3,19.594875
8666373,Dusk,0,0,3,0,1,2,5,1,19.594875
11579221,Dusk,4,1,1,0,0,0,5,10,19.594875
11730632,Dusk,0,0,1,2,0,3,5,6,19.594875
6933666,Dusk,1,1,2,0,2,0,5,5,19.594875
11619500,Beast,0,6,0,0,0,0,4,11,19.594875
11666972,Bug,0,1,5,0,0,0,4,1,19.594875
7937324,Beast,0,6,0,0,0,0,4,9,19.594875
11893505,Beast,0,2,2,0,1,1,4,6,19.594875
11888818,Beast,2,1,0,1,0,2,4,1,19.594875
11710928,Beast,0,5,0,1,0,0,4,1,19.594875
5163620,Beast,0,6,0,0,0,0,4,1,19.594875
11849706,Beast,0,1,1,0,4,0,4,7,19.594875
11641325,Beast,0,1,1,3,0,1,4,10,19.594875
2972123,Beast,0,6,0,0,0,0,4,2,19.594875
8036764,Beast,0,5,0,0,0,1,4,1,19.594875
11488444,Beast,0,5,0,0,0,1,4,1,19.594875
4830298,Beast,0,5,0,0,0,1,4,2,19.594875
11924940,Beast,1,3,0,0,0,2,4,1,19.594875
1019364,Beast,0,6,0,0,0,0,4,1,19.594875
11720219,Dawn,1,0,0,0,5,0,4,1,19.594875
11882299,Dawn,0,0,2,0,0,4,4,16,19.594875
11567908,Dawn,0,0,2,4,0,0,4,1,19.594875
11523200,Beast,0,6,0,0,0,0,4,2,19.594875
11746738,Aquatic,0,0,0,0,1,5,4,4,19.594875
976339,Beast,0,6,0,0,0,0,4,8,19.594875
4352026,Beast,0,5,0,0,0,1,4,8,19.594875
11753412,Dawn,0,1,0,2,2,1,5,4,19.594875
11626008,Dawn,0,6,0,0,0,0,5,7,19.594875
11739410,Dawn,0,3,2,0,0,1,5,7,19.594875
318476,Dawn,0,0,0,6,0,0,5,1,19.594875
11484986,Beast,0,5,0,0,0,1,4,3,19.594875
389499,Beast,1,1,2,0,1,1,4,4,19.594875
11619784,Beast,0,3,1,1,1,0,4,1,19.594875
11715338,Beast,0,5,0,1,0,0,4,5,19.594875
11510174,Beast,0,0,1,2,1,2,4,9,19.594875
9237708,Dusk,0,0,0,0,0,6,4,1,19.594875
11460681,Beast,0,4,0,0,1,1,5,1,19.594875
11525180,Beast,0,5,0,1,0,0,5,1,19.594875
1704495,Beast,0,6,0,0,0,0,5,1,19.594875
11485626,Beast,0,5,0,0,1,0,4,8,19.594875
305686,Beast,0,1,1,2,0,2,4,7,19.594875
11574158,Bug,0,0,5,0,0,1,4,1,19.594875
11674559,Aquatic,0,1,0,0,0,5,4,1,19.594875
11569748,Aquatic,0,0,0,0,0,6,4,9,19.594875
11623873,Aquatic,0,0,1,2,0,3,4,9,19.594875
11503357,Aquatic,0,0,0,0,0,6,4,5,19.594875
11150222,Aquatic,0,0,1,1,0,4,4,1,19.594875
11670561,Aquatic,0,0,0,6,0,0,6,2,19.594875
8802032,Aquatic,0,0,0,0,0,6,6,8,19.594875
5163201,Aquatic,0,0,0,0,0,6,6,8,19.594875
11819304,Aquatic,3,2,0,1,0,0,4,12,19.594875
11881819,Aquatic,0,0,0,0,0,6,6,9,19.594875
9743875,Aquatic,0,1,0,0,0,5,6,2,19.594875
8803943,Aquatic,0,0,0,0,1,5,6,10,19.594875
3629092,Beast,0,6,0,0,0,0,4,1,19.594875
5944137,Beast,1,4,0,1,0,0,4,6,19.594875
11834372,Beast,4,1,0,0,0,1,4,12,19.594875
11754090,Dawn,0,3,0,1,0,2,5,1,19.594875
7408554,Aquatic,0,2,0,0,0,4,6,1,19.594875
7886248,Aquatic,0,0,0,0,0,6,4,4,19.594875
7766876,Aquatic,1,1,0,0,0,4,4,1,19.594875
390151,Aquatic,0,0,0,0,0,6,4,1,19.594875
978412,Aquatic,0,0,0,1,1,4,4,1,19.594875
10082125,Aquatic,0,1,0,0,0,5,4,2,19.594875
9408772,Aquatic,0,0,0,0,0,6,4,1,19.594875
8196293,Aquatic,0,1,0,0,0,5,4,11,19.594875
8281874,Aquatic,0,1,0,1,0,4,4,4,19.594875
11790204,Aquatic,0,0,0,6,0,0,4,1,19.594875
3608581,Aquatic,0,0,0,0,0,6,4,1,19.594875
11800438,Aquatic,0,0,0,6,0,0,4,1,19.594875
6612961,Aquatic,0,0,0,0,0,6,4,10,19.594875
508510,Dawn,0,0,0,6,0,0,4,1,19.594875
11761199,Dawn,0,1,3,0,2,0,4,1,19.594875
11585375,Dawn,0,1,1,3,1,0,4,1,19.594875
7107730,Aquatic,0,2,0,0,0,4,6,1,19.594875
8055139,Aquatic,0,0,0,0,0,6,4,1,19.594875
11770468,Dawn,0,2,2,1,0,1,4,1,19.594875
11769060,Aquatic,0,2,1,0,2,1,4,16,19.594875
7840343,Dusk,0,0,0,0,0,6,4,2,19.594875
11710188,Bug,0,2,2,0,2,0,5,1,19.594875
9182758,Mech,0,6,0,0,0,0,5,1,19.594875
9070038,Mech,0,6,0,0,0,0,5,1,19.594875
11620632,Plant,0,0,0,6,0,0,4,1,19.594875
9144712,Mech,0,4,0,2,0,0,5,1,19.594875
11773994,Aquatic,0,0,1,0,0,5,5,1,19.594875
11340479,Aquatic,0,1,0,1,1,3,5,9,19.594875
7086935,Aquatic,0,0,0,0,0,6,5,1,19.594875
11453837,Aquatic,0,1,0,0,0,5,5,1,19.594875
4458725,Reptile,0,0,0,0,6,0,6,1,19.594875
6845314,Reptile,0,0,1,1,2,2,6,7,19.594875
9780527,Plant,5,0,1,0,0,0,4,1,19.594875
11796974,Reptile,0,2,0,1,3,0,6,6,19.594875
11790173,Plant,0,0,0,6,0,0,4,1,19.594875
11723162,Plant,0,0,0,6,0,0,4,1,19.594875
11729554,Plant,0,0,0,6,0,0,4,1,19.594875
11729549,Plant,0,0,0,6,0,0,4,1,19.594875
5165476,Plant,6,0,0,0,0,0,4,1,19.594875
9623354,Plant,5,1,0,0,0,0,4,6,19.594875
11861422,Plant,1,1,0,0,4,0,4,10,19.594875
546133,Plant,5,0,1,0,0,0,4,4,19.594875
517211,Plant,6,0,0,0,0,0,4,1,19.594875
622144,Plant,2,3,0,0,1,0,4,5,19.594875
11708871,Plant,0,0,0,6,0,0,4,1,19.594875
1490531,Plant,6,0,0,0,0,0,4,3,19.594875
10021588,Plant,4,1,1,0,0,0,4,1,19.594875
2032851,Plant,6,0,0,0,0,0,4,1,19.594875
8500105,Reptile,0,0,0,0,6,0,4,1,19.594875
9777688,Reptile,0,0,0,0,6,0,4,2,19.594875
9818596,Reptile,0,0,0,0,6,0,4,1,19.594875
11099064,Reptile,0,0,0,0,6,0,4,7,19.594875
11394191,Reptile,0,0,0,0,6,0,4,3,19.594875
11896906,Reptile,0,0,0,0,6,0,4,1,19.594875
11831882,Reptile,0,0,0,0,5,1,4,2,19.594875
9680430,Reptile,0,0,0,0,6,0,4,6,19.594875
9432243,Reptile,0,0,0,0,6,0,4,1,19.594875
4650720,Reptile,0,1,3,1,1,0,4,1,19.594875
9030584,Plant,5,1,0,0,0,0,4,1,19.594875
11609115,Reptile,0,0,1,0,4,1,4,1,19.594875
10725115,Mech,0,4,0,2,0,0,5,3,19.594875
258309,Reptile,0,0,0,0,6,0,4,4,19.594875
11442584,Reptile,1,1,1,0,3,0,4,1,19.594875
310967,Reptile,1,0,1,0,4,0,4,1,19.594875
11816383,Reptile,1,0,0,0,5,0,4,1,19.594875
11611093,Reptile,0,0,0,0,6,0,4,1,19.594875
3702005,Reptile,0,0,0,0,6,0,4,1,19.594875
11647782,Mech,2,1,0,0,3,0,6,7,19.594875
6464562,Plant,4,0,1,0,1,0,4,8,19.594875
10900083,Plant,6,0,0,0,0,0,4,9,19.594875
5587105,Reptile,0,0,0,0,5,1,4,9,19.594875
11604618,Plant,0,1,0,0,5,0,4,1,19.594875
11865333,Plant,0,1,2,1,0,2,4,9,19.594875
11541619,Bird,0,0,3,3,0,0,6,5,19.594875
915423,Bird,0,0,0,6,0,0,4,4,19.594875
8942336,Bird,0,0,0,6,0,0,4,10,19.594875
6340220,Bird,0,0,0,6,0,0,4,5,19.594875
11616829,Bird,0,0,2,3,1,0,4,5,19.594875
1561991,Bird,0,0,0,6,0,0,4,2,19.594875
4829142,Bird,0,0,0,6,0,0,4,1,19.594875
4310680,Bird,0,0,0,6,0,0,4,1,19.594875
11899554,Bird,2,1,0,1,1,1,4,11,19.594875
8646010,Bird,0,1,0,4,0,1,4,9,19.594875
9946873,Bird,0,1,0,5,0,0,4,10,19.594875
11075394,Bird,0,0,0,5,0,1,4,6,19.594875
11827790,Plant,0,0,0,0,4,2,5,1,19.594875
5351223,Plant,6,0,0,0,0,0,4,7,19.594875
5633954,Plant,5,0,0,1,0,0,4,2,19.594875
11670534,Plant,0,0,0,6,0,0,5,5,19.594875
2330121,Plant,6,0,0,0,0,0,5,2,19.594875
9712489,Plant,4,0,2,0,0,0,5,1,19.594875
8386415,Plant,6,0,0,0,0,0,5,8,19.594875
11674233,Plant,0,0,0,6,0,0,5,1,19.594875
7727992,Plant,4,2,0,0,0,0,5,8,19.594875
11615672,Bird,0,0,0,6,0,0,5,10,19.594875
11581355,Bird,0,0,2,3,1,0,5,1,19.594875
8944152,Plant,6,0,0,0,0,0,5,1,19.594875
11612256,Bird,0,0,2,4,0,0,6,8,19.594875
11598057,Bird,0,0,0,6,0,0,4,1,19.594875
8815580,Plant,4,1,0,0,1,0,4,6,19.594875
9963523,Bird,0,0,0,6,0,0,6,1,19.594875
11658130,Bird,1,2,0,2,0,1,6,7,19.594875
11751867,Aquatic,0,2,1,1,1,1,5,4,19.594875
8507448,Plant,6,0,0,0,0,0,6,1,19.594875
9932205,Plant,4,0,2,0,0,0,6,6,19.594875
9555349,Plant,6,0,0,0,0,0,6,2,19.594875
4634075,Aquatic,0,0,0,0,0,6,5,7,19.594875
208462,Aquatic,0,0,0,0,0,6,5,1,19.594875
11806722,Aquatic,4,0,1,0,0,1,5,9,19.594875
1754117,Aquatic,0,0,0,0,0,6,5,4,19.594875
992659,Plant,5,0,0,0,1,0,4,8,19.594875
11742006,Aquatic,0,1,0,1,1,3,5,8,19.594875
8286664,Aquatic,0,1,0,0,0,5,5,9,19.594875
9692707,Bird,0,1,0,4,1,0,5,7,19.594875
11848712,Plant,2,1,1,0,0,2,4,1,19.594875
11843169,Plant,2,0,0,0,4,0,4,13,19.594875
950129,Plant,3,0,2,0,1,0,4,14,19.594875
2445268,Plant,6,0,0,0,0,0,4,1,19.594875
11709035,Plant,0,0,0,6,0,0,4,11,19.594875
11843245,Plant,0,1,1,0,4,0,4,3,19.594875
502002,Plant,6,0,0,0,0,0,4,17,19.594875
5410919,Plant,6,0,0,0,0,0,4,1,19.594875
275594,Aquatic,1,0,0,0,0,5,5,1,19.594875
11788089,Plant,0,0,0,6,0,0,4,1,19.594875
11702481,Mech,0,1,0,1,1,3,5,9,19.594875
11943837,Reptile,0,0,0,0,6,0,4,9,19.594875
11700477,Mech,0,2,3,0,1,0,4,1,19.594875
11643208,Mech,1,1,1,0,3,0,4,1,19.594875
1154652,Dusk,5,0,0,0,0,1,4,1,19.594875
7969330,Aquatic,0,0,0,1,1,4,4,1,19.594875
9875896,Aquatic,0,1,1,0,0,4,4,6,19.594875
11147626,Aquatic,0,0,0,0,0,6,4,1,19.594875
11795452,Aquatic,0,0,0,6,0,0,4,1,19.594875
11807666,Aquatic,0,0,0,6,0,0,4,1,19.594875
7216077,Aquatic,0,0,0,0,0,6,4,10,19.594875
7685189,Aquatic,0,0,0,2,0,4,4,1,19.594875
9598163,Dusk,5,1,0,0,0,0,4,4,19.594875
9083075,Plant,5,0,0,0,1,0,4,4,19.594875
11786286,Plant,0,1,1,1,3,0,4,10,19.594875
2975386,Reptile,1,0,2,0,3,0,4,1,19.594875
4096398,Aquatic,0,0,0,0,0,6,4,3,19.594875
11801300,Plant,3,1,1,0,0,1,4,10,19.594875
11792138,Plant,3,0,0,1,0,2,4,3,19.594875
10087261,Mech,0,3,1,0,0,2,4,6,19.594875
3060802,Mech,0,6,0,0,0,0,4,1,19.594875
11583669,Mech,0,1,0,0,5,0,4,2,19.594875
6169665,Plant,6,0,0,0,0,0,4,1,19.594875
9208311,Aquatic,0,1,0,0,0,5,4,1,19.594875
508749,Aquatic,0,0,0,0,0,6,4,1,19.594875
11684062,Dusk,0,2,1,0,2,1,4,7,19.594875
3934185,Aquatic,0,0,0,0,0,6,4,5,19.594875
11746213,Aquatic,1,0,1,1,0,3,4,1,19.594875
366415,Aquatic,0,0,0,0,0,6,4,1,19.594875
11610663,Aquatic,0,0,0,0,0,6,4,1,19.594875
11675051,Aquatic,0,0,0,6,0,0,4,1,19.594875
8637305,Aquatic,0,1,0,1,0,4,4,9,19.594875
11484596,Beast,0,6,0,0,0,0,6,9,19.594875
11558754,Beast,0,2,1,2,0,1,6,2,19.594875
7667555,Dusk,0,0,3,1,0,2,4,1,19.594875
11676742,Dusk,0,1,1,3,0,1,4,1,19.594875
7603284,Dusk,0,1,3,0,1,1,4,1,19.594875
9792211,Dusk,1,1,1,0,0,3,4,5,19.594875
9181287,Dusk,0,0,0,0,0,6,4,1,19.594875
11870702,Dusk,0,0,4,0,2,0,4,6,19.594875
11344707,Dusk,0,2,0,0,1,3,4,9,19.594875
3718697,Aquatic,0,0,0,0,0,6,4,1,19.594875
11699290,Aquatic,0,1,0,0,2,3,4,11,19.594875
8875450,Aquatic,0,0,0,1,0,5,4,1,19.594875
8618187,Dusk,0,0,0,0,0,6,4,1,19.594875
11738464,Dusk,0,0,1,2,1,2,4,1,19.594875
8479827,Dusk,0,0,3,1,0,2,4,4,19.594875
10786476,Mech,0,3,1,1,1,0,4,6,19.594875
11604622,Mech,1,0,0,0,5,0,4,7,19.594875
10743124,Aquatic,0,0,1,1,0,4,4,10,19.594875
11739941,Mech,0,1,3,0,1,1,4,1,19.594875
7452910,Plant,5,0,1,0,0,0,4,1,19.594875
11832319,Mech,0,1,2,0,1,2,4,5,19.594875
518291,Plant,6,0,0,0,0,0,4,11,19.594875
11867571,Mech,1,1,2,1,1,0,4,1,19.594875
11810758,Mech,2,2,1,0,0,1,4,5,19.594875
10999348,Mech,0,4,0,1,0,1,4,12,19.594875
11891450,Mech,0,0,1,0,2,3,4,7,19.594875
10156432,Plant,3,1,1,0,1,0,4,2,19.594875
8820452,Mech,0,4,0,0,0,2,4,1,19.594875
9312877,Plant,3,1,1,1,0,0,4,1,19.594875
11704662,Mech,1,0,0,0,1,4,4,1,19.594875
11573432,Mech,0,1,0,1,4,0,4,1,19.594875
10916778,Mech,0,4,0,1,0,1,4,1,19.594875
10633689,Mech,0,2,2,1,1,0,4,9,19.594875
11251372,Mech,0,2,1,1,1,1,4,5,19.594875
11836781,Mech,1,0,3,0,2,0,4,9,19.594875
1042789,Plant,6,0,0,0,0,0,4,4,19.594875
11795613,Plant,0,0,0,6,0,0,4,1,19.594875
10764333,Mech,0,4,0,1,0,1,4,2,19.594875
11876559,Mech,0,0,1,0,0,5,4,9,19.594875
11831407,Plant,1,1,1,1,2,0,4,1,19.594875
11754052,Plant,1,1,1,2,0,1,4,10,19.594875
11822127,Plant,2,1,2,0,0,1,4,16,19.594875
8510659,Plant,5,0,0,0,1,0,4,1,19.594875
11630816,Plant,0,0,0,6,0,0,4,1,19.594875
3261102,Aquatic,0,0,0,0,0,6,5,9,19.603026206735
11870606,Plant,2,1,1,0,1,1,5,10,19.60648677766166
7185195,Plant,6,0,0,0,0,0,4,1,19.6209753735
9397849,Reptile,0,1,1,0,3,1,4,8,19.621001238735
9945977,Plant,4,0,1,0,1,0,4,1,19.64169544651442
11745329,Mech,0,2,0,0,1,3,4,4,19.647128
11830654,Aquatic,0,0,0,5,1,0,5,3,19.647128
11562916,Aquatic,0,0,0,0,0,6,4,9,19.6784798
968959,Aquatic,0,1,0,0,0,5,4,4,19.68171050878369
9859980,Mech,1,2,1,0,1,1,5,11,19.68860622793985
11818784,Bug,4,0,1,0,0,1,4,10,19.692790590375
8824235,Aquatic,0,1,0,0,0,5,4,1,19.7255075
11661735,Dawn,4,0,0,0,2,0,4,1,19.7255075
3923925,Aquatic,0,0,0,0,0,6,4,10,19.72816340399826
11765119,Mech,0,1,1,0,0,4,5,4,19.76965644675926
6202411,Reptile,0,1,2,0,3,0,4,1,19.770601839
11684408,Aquatic,0,0,2,1,1,2,6,9,19.82814732142932
1262110,Beast,0,6,0,0,0,0,4,1,19.8300135
6026177,Bird,0,0,0,6,0,0,4,8,19.83087833553241
11766551,Plant,0,4,2,0,0,0,4,8,19.83559833625305
11503145,Dawn,1,0,1,0,4,0,5,1,19.839575799
11323244,Dusk,2,1,1,0,2,0,4,6,19.8561138735
11588904,Dawn,0,0,1,5,0,0,5,1,19.85614
4031870,Reptile,0,0,0,1,3,2,4,1,19.85614
9262613,Reptile,0,0,0,0,6,0,4,3,19.85614
9827885,Bug,0,0,3,0,3,0,5,1,19.85614
10568161,Dusk,1,0,0,3,2,0,4,1,19.85614
